"board_name","list_name","card_name","osic_epic","days_since","checklist_count","checklist_item_count","checked_item_count","label_count","assignment_count","label_detail","assignnment_detail","url"
"OSIC - Ceilometer/Horizon/FleetMgt","Review","HZNINT -- Improve table deletion efficiency in integration test","opportunistic",3,0,0,0,1,1,"Horizon","<No detail>","https://trello.com/c/Bzo2eztn/88-hznint-improve-table-deletion-efficiency-in-integration-test"
"OSIC - Ceilometer/Horizon/FleetMgt","Review","HZNFLT -- Consisten API Side - Project - Network - Networks","opportunistic",3,0,0,0,2,1,"Horizon","<No detail>","https://trello.com/c/CwTNEh8S/89-hznflt-consisten-api-side-project-network-networks"
"OSIC - Ceilometer/Horizon/FleetMgt","Review","HZNFLT -- Consisten API Side - Project - Network - Networks","opportunistic",3,0,0,0,2,1,"High Priority","<No detail>","https://trello.com/c/CwTNEh8S/89-hznflt-consisten-api-side-project-network-networks"
"OSIC - Ceilometer/Horizon/FleetMgt","Review","HZNFLT -- Consisten API Side - Admin - System - Networks","opportunistic",3,0,0,0,2,1,"Horizon","<No detail>","https://trello.com/c/B6K0WqgW/91-hznflt-consisten-api-side-admin-system-networks"
"OSIC - Ceilometer/Horizon/FleetMgt","Review","HZNFLT -- Consisten API Side - Admin - System - Networks","opportunistic",3,0,0,0,2,1,"High Priority","<No detail>","https://trello.com/c/B6K0WqgW/91-hznflt-consisten-api-side-admin-system-networks"
"OSIC - Ceilometer/Horizon/FleetMgt","Review","GNOBEN [Ceilometer] -- Ansible Ceilometer role adjustments to facilitate Gnocchi storage","opportunistic",0,1,2,1,4,1,"Opportunistic","<No detail>","https://trello.com/c/EHydX5NL/44-gnoben-ceilometer-ansible-ceilometer-role-adjustments-to-facilitate-gnocchi-storage"
"OSIC - Ceilometer/Horizon/FleetMgt","Review","GNOBEN [Ceilometer] -- Ansible Ceilometer role adjustments to facilitate Gnocchi storage","opportunistic",0,1,2,1,4,1,"Ceilometer","<No detail>","https://trello.com/c/EHydX5NL/44-gnoben-ceilometer-ansible-ceilometer-role-adjustments-to-facilitate-gnocchi-storage"
"OSIC - Ceilometer/Horizon/FleetMgt","Review","GNOBEN [Ceilometer] -- Ansible Ceilometer role adjustments to facilitate Gnocchi storage","opportunistic",0,1,2,1,4,1,"Medium Priority","<No detail>","https://trello.com/c/EHydX5NL/44-gnoben-ceilometer-ansible-ceilometer-role-adjustments-to-facilitate-gnocchi-storage"
"OSIC - Ceilometer/Horizon/FleetMgt","Review","GNOBEN [Ceilometer] -- Ansible Ceilometer role adjustments to facilitate Gnocchi storage","opportunistic",0,1,2,1,4,1,"newton-2","<No detail>","https://trello.com/c/EHydX5NL/44-gnoben-ceilometer-ansible-ceilometer-role-adjustments-to-facilitate-gnocchi-storage"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Ansible role spec","opportunistic",38,1,2,2,3,1,"Opportunistic","<No detail>","https://trello.com/c/RXs6qx4q/47-gnoben-ceilometer-ansible-role-spec"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Ansible role spec","opportunistic",38,1,2,2,3,1,"Ceilometer","<No detail>","https://trello.com/c/RXs6qx4q/47-gnoben-ceilometer-ansible-role-spec"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Ansible role spec","opportunistic",38,1,2,2,3,1,"Medium Priority","<No detail>","https://trello.com/c/RXs6qx4q/47-gnoben-ceilometer-ansible-role-spec"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","HZINT [Horizon] --  Flavors row level actions integration tests","opportunistic",9,0,0,0,2,1,"Horizon","<No detail>","https://trello.com/c/9qUQhPkR/68-hzint-horizon-flavors-row-level-actions-integration-tests"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","HZINT [Horizon] --  Flavors row level actions integration tests","opportunistic",9,0,0,0,2,1,"Medium Priority","<No detail>","https://trello.com/c/9qUQhPkR/68-hzint-horizon-flavors-row-level-actions-integration-tests"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Ansible deployment role moved to OpenStack namespace.","opportunistic",38,1,2,2,3,1,"Opportunistic","<No detail>","https://trello.com/c/KpnOCdZi/41-gnoben-ceilometer-ansible-deployment-role-moved-to-openstack-namespace"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Ansible deployment role moved to OpenStack namespace.","opportunistic",38,1,2,2,3,1,"Ceilometer","<No detail>","https://trello.com/c/KpnOCdZi/41-gnoben-ceilometer-ansible-deployment-role-moved-to-openstack-namespace"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Ansible deployment role moved to OpenStack namespace.","opportunistic",38,1,2,2,3,1,"Medium Priority","<No detail>","https://trello.com/c/KpnOCdZi/41-gnoben-ceilometer-ansible-deployment-role-moved-to-openstack-namespace"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN[Ceilometer] -- Automating zookeeper installation and configuration","opportunistic",36,1,2,2,3,2,"Ceilometer","<No detail>","https://trello.com/c/RigbhnlX/57-gnoben-ceilometer-automating-zookeeper-installation-and-configuration"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN[Ceilometer] -- Automating zookeeper installation and configuration","opportunistic",36,1,2,2,3,2,"Opportunistic","<No detail>","https://trello.com/c/RigbhnlX/57-gnoben-ceilometer-automating-zookeeper-installation-and-configuration"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN[Ceilometer] -- Automating zookeeper installation and configuration","opportunistic",36,1,2,2,3,2,"Medium Priority","<No detail>","https://trello.com/c/RigbhnlX/57-gnoben-ceilometer-automating-zookeeper-installation-and-configuration"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","HZNINT [Horizon] -- Project>Network>Routers Panel > Interfaces Tab Integration tests add/delete","opportunistic",38,0,0,0,2,1,"Horizon","<No detail>","https://trello.com/c/VqoUYQxR/39-hznint-horizon-project-network-routers-panel-interfaces-tab-integration-tests-add-delete"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","HZNINT [Horizon] -- Project>Network>Routers Panel > Interfaces Tab Integration tests add/delete","opportunistic",38,0,0,0,2,1,"Medium Priority","<No detail>","https://trello.com/c/VqoUYQxR/39-hznint-horizon-project-network-routers-panel-interfaces-tab-integration-tests-add-delete"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","HZNFLT = Draft BP ""Consistent API Side Filtering""","opportunistic",13,0,0,0,1,1,"Horizon","<No detail>","https://trello.com/c/hSbFw3Es/69-hznflt-draft-bp-consistent-api-side-filtering"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","HZINT [Horizon] -- Project>Network>Routers> Router>Overview Tab integration tests","opportunistic",38,0,0,0,2,1,"Horizon","<No detail>","https://trello.com/c/3AysJWlL/48-hzint-horizon-project-network-routers-router-overview-tab-integration-tests"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","HZINT [Horizon] -- Project>Network>Routers> Router>Overview Tab integration tests","opportunistic",38,0,0,0,2,1,"Medium Priority","<No detail>","https://trello.com/c/3AysJWlL/48-hzint-horizon-project-network-routers-router-overview-tab-integration-tests"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","HZNINT [Horizon] -- Project>Compute>Access & Security>Manage Rules - Integration Tests","opportunistic",38,0,0,0,2,1,"Horizon","<No detail>","https://trello.com/c/8CUFFJcE/40-hznint-horizon-project-compute-access-security-manage-rules-integration-tests"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","HZNINT [Horizon] -- Project>Compute>Access & Security>Manage Rules - Integration Tests","opportunistic",38,0,0,0,2,1,"Medium Priority","<No detail>","https://trello.com/c/8CUFFJcE/40-hznint-horizon-project-compute-access-security-manage-rules-integration-tests"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","HZNADM - Draft admin dashboard filter first views blueprint","opportunistic",28,0,0,0,2,2,"Horizon","<No detail>","https://trello.com/c/hs7kEbQ6/49-hznadm-draft-admin-dashboard-filter-first-views-blueprint"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","HZNADM - Draft admin dashboard filter first views blueprint","opportunistic",28,0,0,0,2,2,"Medium Priority","<No detail>","https://trello.com/c/hs7kEbQ6/49-hznadm-draft-admin-dashboard-filter-first-views-blueprint"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","HZNOPT - Improve Horizon Caching - Draft Blueprint","opportunistic",23,0,0,0,2,1,"Horizon","<No detail>","https://trello.com/c/6bx6NWSm/78-hznopt-improve-horizon-caching-draft-blueprint"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","HZNOPT - Improve Horizon Caching - Draft Blueprint","opportunistic",23,0,0,0,2,1,"Starter","<No detail>","https://trello.com/c/6bx6NWSm/78-hznopt-improve-horizon-caching-draft-blueprint"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Ansible deployment role gate checks","opportunistic",36,1,6,6,3,1,"Opportunistic","<No detail>","https://trello.com/c/YjgWy6NC/42-gnoben-ceilometer-ansible-deployment-role-gate-checks"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Ansible deployment role gate checks","opportunistic",36,1,6,6,3,1,"Ceilometer","<No detail>","https://trello.com/c/YjgWy6NC/42-gnoben-ceilometer-ansible-deployment-role-gate-checks"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Ansible deployment role gate checks","opportunistic",36,1,6,6,3,1,"Medium Priority","<No detail>","https://trello.com/c/YjgWy6NC/42-gnoben-ceilometer-ansible-deployment-role-gate-checks"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Automating Redis installation and configuration","opportunistic",24,1,1,1,3,1,"Ceilometer","<No detail>","https://trello.com/c/KOPFpShv/72-gnoben-ceilometer-automating-redis-installation-and-configuration"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Automating Redis installation and configuration","opportunistic",24,1,1,1,3,1,"Opportunistic","<No detail>","https://trello.com/c/KOPFpShv/72-gnoben-ceilometer-automating-redis-installation-and-configuration"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Automating Redis installation and configuration","opportunistic",24,1,1,1,3,1,"Medium Priority","<No detail>","https://trello.com/c/KOPFpShv/72-gnoben-ceilometer-automating-redis-installation-and-configuration"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Request first testing cluster","opportunistic",24,0,0,0,3,1,"Ceilometer","<No detail>","https://trello.com/c/Up9hlEfN/81-gnoben-ceilometer-request-first-testing-cluster"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Request first testing cluster","opportunistic",24,0,0,0,3,1,"Medium Priority","<No detail>","https://trello.com/c/Up9hlEfN/81-gnoben-ceilometer-request-first-testing-cluster"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Request first testing cluster","opportunistic",24,0,0,0,3,1,"Opportunistic","<No detail>","https://trello.com/c/Up9hlEfN/81-gnoben-ceilometer-request-first-testing-cluster"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","HZINT [Horizon] -- Admin > Defaults Integration Tests","opportunistic",21,0,0,0,2,1,"Horizon","<No detail>","https://trello.com/c/FssPZlDY/67-hzint-horizon-admin-defaults-integration-tests"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","HZINT [Horizon] -- Admin > Defaults Integration Tests","opportunistic",21,0,0,0,2,1,"Medium Priority","<No detail>","https://trello.com/c/FssPZlDY/67-hzint-horizon-admin-defaults-integration-tests"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","HZINT [Horizon] -- Identity>Groups integration tests","opportunistic",15,0,0,0,1,1,"Horizon","<No detail>","https://trello.com/c/aMJVGsHZ/56-hzint-horizon-identity-groups-integration-tests"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- OSIC cluster request submission","opportunistic",15,0,0,0,3,1,"Opportunistic","<No detail>","https://trello.com/c/o6fBxqCt/17-gnoben-ceilometer-osic-cluster-request-submission"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- OSIC cluster request submission","opportunistic",15,0,0,0,3,1,"Ceilometer","<No detail>","https://trello.com/c/o6fBxqCt/17-gnoben-ceilometer-osic-cluster-request-submission"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- OSIC cluster request submission","opportunistic",15,0,0,0,3,1,"Medium Priority","<No detail>","https://trello.com/c/o6fBxqCt/17-gnoben-ceilometer-osic-cluster-request-submission"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Deployment design","opportunistic",15,0,0,0,3,4,"Ceilometer","<No detail>","https://trello.com/c/AZVCRDKj/16-gnoben-ceilometer-deployment-design"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Deployment design","opportunistic",15,0,0,0,3,4,"Opportunistic","<No detail>","https://trello.com/c/AZVCRDKj/16-gnoben-ceilometer-deployment-design"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Deployment design","opportunistic",15,0,0,0,3,4,"Medium Priority","<No detail>","https://trello.com/c/AZVCRDKj/16-gnoben-ceilometer-deployment-design"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Deployment Design Initial Planning","opportunistic",15,0,0,0,3,4,"Opportunistic","<No detail>","https://trello.com/c/uuEEFVS5/38-gnoben-ceilometer-deployment-design-initial-planning"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Deployment Design Initial Planning","opportunistic",15,0,0,0,3,4,"Ceilometer","<No detail>","https://trello.com/c/uuEEFVS5/38-gnoben-ceilometer-deployment-design-initial-planning"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Deployment Design Initial Planning","opportunistic",15,0,0,0,3,4,"Medium Priority","<No detail>","https://trello.com/c/uuEEFVS5/38-gnoben-ceilometer-deployment-design-initial-planning"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","CFGDFT [Ceilometer] -- Review existing configuration guide for completeness and accuracy","CFGDFT",8,0,0,0,3,1,"Ceilometer","<No detail>","https://trello.com/c/ckaxoSiO/95-cfgdft-ceilometer-review-existing-configuration-guide-for-completeness-and-accuracy"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","CFGDFT [Ceilometer] -- Review existing configuration guide for completeness and accuracy","CFGDFT",8,0,0,0,3,1,"High Priority","<No detail>","https://trello.com/c/ckaxoSiO/95-cfgdft-ceilometer-review-existing-configuration-guide-for-completeness-and-accuracy"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","CFGDFT [Ceilometer] -- Review existing configuration guide for completeness and accuracy","CFGDFT",8,0,0,0,3,1,"newton-2","<No detail>","https://trello.com/c/ckaxoSiO/95-cfgdft-ceilometer-review-existing-configuration-guide-for-completeness-and-accuracy"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Update Ansible role to match current standards for integrated roles, to be adopted as integrated.","opportunistic",7,0,0,0,4,1,"Ceilometer","<No detail>","https://trello.com/c/qJZ5MBsA/82-gnoben-ceilometer-update-ansible-role-to-match-current-standards-for-integrated-roles-to-be-adopted-as-integrated"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Update Ansible role to match current standards for integrated roles, to be adopted as integrated.","opportunistic",7,0,0,0,4,1,"Medium Priority","<No detail>","https://trello.com/c/qJZ5MBsA/82-gnoben-ceilometer-update-ansible-role-to-match-current-standards-for-integrated-roles-to-be-adopted-as-integrated"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Update Ansible role to match current standards for integrated roles, to be adopted as integrated.","opportunistic",7,0,0,0,4,1,"Opportunistic","<No detail>","https://trello.com/c/qJZ5MBsA/82-gnoben-ceilometer-update-ansible-role-to-match-current-standards-for-integrated-roles-to-be-adopted-as-integrated"
"OSIC - Ceilometer/Horizon/FleetMgt","Done","GNOBEN [Ceilometer] -- Update Ansible role to match current standards for integrated roles, to be adopted as integrated.","opportunistic",7,0,0,0,4,1,"newton-2","<No detail>","https://trello.com/c/qJZ5MBsA/82-gnoben-ceilometer-update-ansible-role-to-match-current-standards-for-integrated-roles-to-be-adopted-as-integrated"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Accepted Backlog","Magnum: Create API documentation.","opportunistic",22,0,0,0,3,1,"Magnum","<No detail>","https://trello.com/c/RhZpzxis/115-magnum-create-api-documentation"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Accepted Backlog","Magnum: Create API documentation.","opportunistic",22,0,0,0,3,1,"Medium Priority","<No detail>","https://trello.com/c/RhZpzxis/115-magnum-create-api-documentation"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Accepted Backlog","Magnum: Create API documentation.","opportunistic",22,0,0,0,3,1,"newton-2","<No detail>","https://trello.com/c/RhZpzxis/115-magnum-create-api-documentation"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Accepted Backlog","Ironic: Hardware pools","opportunistic",22,0,0,0,2,0,"Ironic","<No detail>","https://trello.com/c/K6PPskvj/49-ironic-hardware-pools"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Accepted Backlog","Ironic: Hardware pools","opportunistic",22,0,0,0,2,0,"Low Priority","<No detail>","https://trello.com/c/K6PPskvj/49-ironic-hardware-pools"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Accepted Backlog","Ironic: Hardware metrics","opportunistic",22,0,0,0,2,0,"Ironic","<No detail>","https://trello.com/c/17M4KIjr/55-ironic-hardware-metrics"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Accepted Backlog","Ironic: Hardware metrics","opportunistic",22,0,0,0,2,0,"Low Priority","<No detail>","https://trello.com/c/17M4KIjr/55-ironic-hardware-metrics"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Accepted Backlog","Glance: RLGUPD","RLGUPD",1,1,1,1,2,3,"Glance","<No detail>","https://trello.com/c/uJKie6lv/24-glance-rlgupd"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Accepted Backlog","Glance: RLGUPD","RLGUPD",1,1,1,1,2,3,"High Priority","<No detail>","https://trello.com/c/uJKie6lv/24-glance-rlgupd"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Accepted Backlog","Glance: CFGDFT","CFGDFT",30,1,4,1,2,2,"Glance","<No detail>","https://trello.com/c/SYK8JnAe/38-glance-cfgdft"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Accepted Backlog","Glance: CFGDFT","CFGDFT",30,1,4,1,2,2,"High Priority","<No detail>","https://trello.com/c/SYK8JnAe/38-glance-cfgdft"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Accepted Backlog","Glance: OPPUPS - Eliminate redundant downloads of uncached images","opportunistic",27,1,2,0,2,2,"Glance","<No detail>","https://trello.com/c/dCIqI8ya/54-glance-oppups-eliminate-redundant-downloads-of-uncached-images"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Accepted Backlog","Glance: OPPUPS - Eliminate redundant downloads of uncached images","opportunistic",27,1,2,0,2,2,"High Priority","<No detail>","https://trello.com/c/dCIqI8ya/54-glance-oppups-eliminate-redundant-downloads-of-uncached-images"
